Transaction ID,Transaction Date,Transaction TypeID,Transaction Amount,New Balance,Employee ID,Account ID,Customer ID,Login ID
7342,06/07/2018,8,646191,1494304669,10252,3020250371,4009,78959753
7343,03/03/2016,3,575414,1529443984,24874,8.52908E+11,1632,54719384
7344,27/01/2017,2,211204,3381307797,62165,8.85155E+11,27,57628010
7345,10/09/2015,6,215544,3476239551,88079,7.47236E+11,5773,88989476
7346,05/01/2020,3,885260,4170272028,54760,8.56697E+11,4741,73023369
7347,21/09/2018,9,805973,2008778505,82926,8.37834E+11,3605,46523623
7348,02/07/2017,12,305017,3841098538,75563,3.01076E+11,3426,8465953
7349,11/08/2020,14,372338,4135069888,34458,6.6804E+11,2389,76672396
7350,27/07/2018,12,89476,3573123031,87490,6.60843E+11,2416,12102564
7351,11/06/2017,5,529216,191824510,80290,4.52356E+11,1813,82104002
7352,19/01/2018,14,180779,3471689171,92690,9.14145E+11,1101,44228412
7353,14/09/2018,13,987678,2668377283,51275,4.33795E+11,2852,30362482
7354,14/02/2018,8,142977,1765716535,87933,7.83185E+11,742,41995314
7355,06/09/2017,12,127578,4617268521,90248,4.55419E+11,1944,76039735
7356,21/02/2016,12,979223,2116952839,72508,7.33641E+11,2468,73681437
7357,22/03/2018,3,615606,1733953905,43048,1.60093E+11,3184,99081648
7358,21/01/2019,5,416377,2776418142,68331,2.7129E+11,1059,88317281
7359,20/08/2018,3,973147,1131172092,53949,8.04205E+11,5738,23128862
7360,14/01/2015,10,840510,3031982717,56147,5.42801E+11,5488,6046996
7361,26/07/2020,1,479213,1930490227,76203,5.24502E+11,5956,72173747
7362,11/01/2018,1,478557,3352805755,37375,9.48205E+11,4770,60170578
7363,19/08/2019,3,865799,992272827,59514,2.29702E+11,1139,68417363
7364,02/03/2019,10,931182,3881576599,75200,9.75741E+11,3276,82029920
7365,02/11/2015,3,616128,3227674899,68570,3.92532E+11,2999,59231525
7366,19/10/2018,8,515726,112584920,10277,59989928044,1942,72606301
7367,30/12/2016,10,826067,4931331412,89662,2.97672E+11,5506,65863558
7368,30/03/2016,6,82414,4168502012,41396,3.52944E+11,2819,45265019
7369,24/02/2017,14,775352,3518189629,74151,5.50667E+11,3601,42554615
7370,08/07/2020,14,777859,2657852847,16889,17067189856,43,69210369
7371,04/04/2016,2,891839,139133187,39099,6.39207E+11,5223,72115295
7372,04/11/2016,14,819303,1831026007,70570,1.55986E+11,718,33780745
7373,26/05/2018,5,339272,2260924162,36273,7.23928E+11,2549,37244166
7374,05/07/2017,1,7183,4174372332,25968,2.57434E+11,1642,88424737
7375,21/11/2020,8,161633,1630611709,31863,6.3274E+11,5597,92156980
7376,02/05/2017,9,18366,2572238175,74958,3.19322E+11,5734,12722975
7377,10/11/2017,12,176011,2104930510,71040,3.6649E+11,5009,90588088
7378,02/07/2017,6,643290,1650284706,62759,3.48382E+11,3342,33458392
7379,30/05/2017,10,173261,3636642695,30636,2.69744E+11,5675,51905714
7380,28/04/2018,12,370118,841132412,51116,3.06076E+11,5475,19546402
7381,25/12/2020,8,798268,3331258,18416,5.21352E+11,884,1873958
7382,06/05/2018,2,547523,3857872237,55865,6.51695E+11,3709,20787713
7383,10/11/2016,10,816091,3766648694,81673,1.882E+11,2452,93842492
7384,20/03/2019,4,373333,1123440902,67424,1.59588E+11,1358,34966969
7385,09/02/2020,3,768588,840941376,32451,4.30634E+11,5588,31907934
7386,30/12/2017,10,77867,885113988,14823,6.82911E+11,940,15411949
7387,23/11/2020,10,566708,1701777472,23778,3.9252E+11,3674,85945231
7388,16/11/2019,10,227267,147299387,56164,8.10304E+11,2392,70438093
7389,03/09/2020,7,392935,208298352,13525,3.79151E+11,3101,28075928
7390,03/09/2015,13,150463,2195021308,51177,7.46129E+11,4046,82082707
7391,30/07/2019,1,506718,3523465285,25194,6.52054E+11,3059,58758188
7392,30/08/2016,4,210739,1498454430,19905,2.56156E+11,3013,60031654
7393,27/06/2016,14,449692,3766231646,62668,5.00875E+11,1769,88934805
7394,29/06/2015,2,367279,2362676071,79066,6.12036E+11,2433,64368963
7395,26/01/2017,10,274012,2264688791,45744,7.30214E+11,964,85951850
7396,09/08/2020,12,285085,1437856199,67898,4.49826E+11,4883,83957952
7397,29/03/2016,2,707494,4329425011,87430,1.63468E+11,948,71197541
7398,19/10/2017,6,19900,3211357575,55663,2.42585E+11,3989,18203562
7399,07/03/2016,11,110080,3914259884,36508,5.93954E+11,3640,36961833
7400,21/09/2020,7,991697,4031820991,20445,2.55513E+11,5952,30971906
7401,20/07/2019,7,181123,4639610561,28434,60299453035,1273,39203820
7402,14/12/2019,2,863004,876381662,78881,4.18495E+11,2606,90382009
7403,20/08/2020,11,151163,3869141346,66573,5.35169E+11,5717,45529277
7404,27/04/2015,9,580623,470859846,88740,8.25751E+11,4308,44016405
7405,04/12/2018,2,664103,4753476239,82312,2.26944E+11,5810,37757502
7406,23/02/2015,9,391686,762307584,40632,4.1635E+11,2030,34209216
7407,08/10/2015,8,560606,3268974618,12213,6.65293E+11,3332,35587625
7408,29/01/2018,12,507928,3050795006,21407,9.43783E+11,5790,59693526
7409,01/04/2020,13,28521,2941173601,80296,8.22351E+11,2951,12643184
7410,19/10/2018,4,340984,4402486204,72550,1.59588E+11,1358,34966969
7411,08/06/2018,8,534310,4324665846,40733,1.11784E+11,2360,5543081
7412,19/04/2020,14,624444,1160796751,27455,9.85367E+11,597,54570403
7413,20/07/2019,10,609386,4672315760,93000,2.34975E+11,4407,80702522
7414,28/06/2019,12,327183,3333892765,18573,5.92444E+11,3770,8627117
7415,12/10/2020,1,541458,4920778078,11193,9.2813E+11,5558,42515171
7416,05/04/2018,8,254890,2572111865,80844,8.12318E+11,4849,99502187
7417,17/04/2016,2,123534,2165758715,94426,8.87529E+11,5711,34947301
7418,07/06/2020,4,118548,2024096218,37779,5.0496E+11,4864,88939795
7419,02/05/2017,1,851233,2204333307,56162,2.10896E+11,5055,45170447
7420,17/05/2020,2,289763,3274309438,70645,1.80874E+11,3429,52203857
7421,28/08/2015,12,442795,4180411862,44244,9.04718E+11,4934,65150054
7422,29/03/2015,7,404100,4611101046,15037,3.70489E+11,5835,16507491
7423,08/03/2019,11,988480,658588646,55592,66420353663,2929,55767693
7424,07/06/2020,9,147446,3749220317,41983,3.39583E+11,1803,2071827
7425,10/03/2017,14,937149,3831544309,46635,3.77562E+11,3498,88628573
7426,01/04/2016,3,935390,4953684445,74088,6.25882E+11,3321,37395401
7427,16/07/2017,2,645304,4226978023,54967,1.63701E+11,1704,75370211
7428,20/05/2015,2,643736,1049027855,30720,1.76098E+11,1250,88610107
7429,17/11/2020,6,770953,2661202838,51538,6.16482E+11,2088,88514676
7430,23/04/2020,11,209773,3825004903,14879,2.33473E+11,2634,13322980
7431,07/08/2020,12,208761,373245786,29903,3.02155E+11,3230,74191009
7432,10/08/2020,11,746952,928098392,59951,8.36466E+11,1162,94318949
7433,14/07/2016,9,520713,4451454761,56418,3.42736E+11,5966,28831458
7434,17/05/2018,2,252139,1441119830,36983,4.63865E+11,2312,42442107
7435,27/05/2016,7,9980,1720446261,23063,3.89241E+11,3802,67225398
7436,11/06/2020,14,28661,3118058846,94610,8.63222E+11,1282,57917625
7437,15/07/2017,8,36249,3644276742,45253,5.49445E+11,1164,45583936
7438,06/05/2020,1,615374,2982373053,65952,7.23166E+11,893,60956348
7439,31/01/2019,13,654627,1607559914,58384,8.87106E+11,3817,18545322
7440,12/11/2018,3,356472,1773113306,43509,5.3681E+11,2569,52138121
7441,23/03/2018,9,792988,2490485521,44792,1.31077E+11,1466,23913355
7442,07/02/2016,12,136238,229724076,75493,2.45452E+11,1970,27866253
7443,24/08/2020,3,197339,4539226882,58640,1.13547E+11,5323,10021055
7444,31/07/2020,7,512385,4574812842,54213,7.67474E+11,5267,61181808
7445,16/07/2018,9,699987,3435686961,90804,3.14946E+11,4642,18561800
7446,29/10/2017,10,356332,1320152247,70541,84915659348,3212,39208223
7447,27/10/2020,12,674911,694752456,94075,3.48691E+11,3053,67316634
7448,05/03/2015,6,472292,4307226096,90341,7.02534E+11,5953,25391709
7449,03/07/2016,7,973266,2273737442,36876,6.69274E+11,1550,62605162
7450,27/11/2015,2,216423,3347026825,44444,2.52553E+11,4791,46860956
7451,11/03/2018,8,710949,3418737351,24335,7.05569E+11,5257,81863014
7452,18/09/2016,4,128338,2897174576,72147,6.15592E+11,2723,27124964
7453,11/10/2017,13,316848,4358735511,91171,5.5311E+11,2641,99074878
7454,04/05/2018,4,137571,1477622832,40842,9.65087E+11,2586,79780450
7455,07/12/2018,9,687573,3105001380,49149,2.36187E+11,5212,72509369
7456,02/11/2015,5,4020,1344740713,53640,6.83175E+11,4677,3696087
7457,05/11/2018,6,443304,4782192715,17220,49596059196,4442,57932246
7458,27/02/2017,12,143744,2839473929,13798,3.80847E+11,2064,74589922
7459,06/06/2016,6,443322,4438860364,33667,6.01825E+11,157,14916425
7460,03/02/2017,12,900859,136932537,38486,4.78434E+11,3087,49147560
7461,21/10/2018,1,560670,1847995441,98218,8.03888E+11,5885,25627103
7462,27/01/2017,6,576798,3334616616,87355,7.00183E+11,1654,8247849
7463,12/06/2016,5,816285,3221346948,46139,4.80957E+11,3745,53855809
7464,11/12/2019,4,182258,2881271943,14647,8.31069E+11,4891,69097440
7465,28/04/2019,12,131534,4449405772,64443,5.90789E+11,4377,82733748
7466,02/06/2015,9,960845,2064638892,94330,7.40081E+11,2551,58735052
7467,04/10/2020,8,135192,2139651596,77184,4.92743E+11,4064,95825170
7468,09/03/2020,12,838505,1132811047,23361,15174579952,5175,68097356
7469,17/10/2018,14,307349,2510077771,26993,6.38526E+11,4649,49012666
7470,09/08/2016,11,291179,4577222484,57777,3.07117E+11,4085,96489379
7471,14/05/2018,8,281057,3174964012,36624,4.87431E+11,14,65964475
7472,07/05/2019,4,588499,3107040320,34751,7.23811E+11,2572,19638999
7473,12/12/2017,7,529751,3637367185,75310,6.63603E+11,2169,49614055
7474,20/02/2017,2,776445,360997595,84722,6.44778E+11,4139,55882193
7475,07/02/2016,1,969110,1952394084,97490,2.05684E+11,2275,39876501
7476,27/03/2019,10,879251,121738475,15128,8.81166E+11,3724,96484114
7477,03/02/2017,5,630685,595689564,53981,6.65655E+11,4254,8685779
7478,01/04/2018,4,382269,4113982111,12545,1.1748E+11,4398,58116388
7479,16/07/2020,12,546662,4992177044,94284,6.34739E+11,5479,8021576
7480,08/06/2015,8,612995,4294844066,21630,2.05918E+11,2967,19868779
7481,01/08/2015,5,303148,2370180170,11490,17949897791,3791,98838909
7482,13/12/2016,8,719248,3410406862,54383,5.99376E+11,2364,87560882
7483,16/05/2018,8,262615,2290429136,99093,2.05684E+11,2275,39876501
7484,23/11/2016,8,286673,2752063415,17213,1.56694E+11,3671,40701402
7485,01/02/2018,5,156315,3885189472,61825,6.23554E+11,4261,99021525
7486,21/12/2015,7,39847,4517745861,71886,86766593587,3420,86562850
7487,07/09/2016,5,80821,2481566588,63102,2.2717E+11,3302,29346829
7488,20/06/2019,11,355224,2582976365,18297,1.82109E+11,1368,98596404
7489,07/01/2017,7,645614,4142407058,49371,2.65551E+11,736,57787169
7490,06/04/2018,3,816143,1093592155,69770,3.27465E+11,5980,30788158
7491,07/08/2015,11,180393,3548095311,13103,4.16664E+11,3515,40014940
7492,06/08/2020,2,985219,4881999513,35546,5.39413E+11,5975,46355167
7493,22/07/2016,13,264979,1408743231,40821,5.1238E+11,5763,18251557
7494,28/05/2015,8,380138,1193775059,10557,8.16313E+11,4654,26918546
7495,24/10/2015,10,744375,1271320377,83595,8.3551E+11,4236,68792614
7496,23/05/2019,3,753858,1301965365,57271,34631098660,5787,50103502
7497,29/05/2017,9,357718,50155490,96922,1.30671E+11,637,88800538
7498,25/07/2019,12,501525,4937880827,92353,7.0085E+11,3898,54607718
7499,22/09/2016,12,132037,38376656,39092,3.56793E+11,266,53568838
7500,22/10/2016,1,190239,559855237,41312,7.18573E+11,1590,28995002
7501,19/09/2018,12,583109,3183093700,49104,9.00864E+11,757,82200932
7502,25/07/2016,13,826038,4070393477,87882,2.359E+11,1672,10438078
7503,19/07/2020,6,543146,4921849215,17593,9.10502E+11,3801,21658626
7504,24/02/2015,2,865999,2197986310,89657,3.39372E+11,2333,92801437
7505,02/03/2020,10,761164,2131401007,38263,35235262943,3675,79858401
7506,24/09/2015,6,610343,1227560979,52253,6.35531E+11,2330,12497666
7507,08/09/2019,10,571445,2040711098,56887,1.80834E+11,3062,50525929
7508,27/03/2016,2,246056,2637531463,21972,1.05514E+11,486,90901581
7509,11/11/2015,5,796136,156233939,15063,3.74815E+11,3930,51061800
7510,29/06/2018,14,924395,172681087,67456,7.55293E+11,5796,12187522
7511,19/11/2018,14,530424,33511315,28601,2.42434E+11,3388,33929050
7512,06/01/2019,11,754642,1679553713,26861,2.29702E+11,1139,68417363
7513,15/05/2019,6,948619,3090742154,92043,7.69166E+11,4523,66773362
7514,16/10/2015,14,481167,1044891520,29993,7218063504,5495,84715028
7515,30/03/2019,9,698214,4024688315,30766,9.28037E+11,1274,46471899
7516,16/12/2015,8,516414,1668942173,57870,3.22954E+11,5821,23882747
7517,04/04/2017,9,522007,650121731,58920,6.70231E+11,4205,22227620
7518,29/09/2020,14,77834,932370014,37792,3.52515E+11,3272,62710689
7519,20/10/2017,3,340327,4293316652,89591,4.31468E+11,922,10349618
7520,13/11/2016,13,230386,263616147,73860,19966050922,2032,47321083
7521,13/01/2020,14,932498,1058957105,92301,7.88928E+11,663,31383060
7522,02/05/2015,3,464766,1509119824,67696,5.97546E+11,5731,35246285
7523,27/06/2018,12,689510,2264821988,73087,5.6783E+11,1666,86911099
7524,04/06/2018,13,918083,2114588112,98344,6.40533E+11,2998,11923416
7525,11/01/2018,1,116051,3065968254,13074,7.49337E+11,3489,46708595
7526,19/08/2019,13,753420,2514433970,12562,5.51349E+11,3652,86910121
7527,01/03/2019,5,345578,129235169,75978,1.86198E+11,4640,18761229
7528,25/06/2015,8,712881,1042984264,52698,3.09537E+11,4633,48649365
7529,24/05/2018,9,204862,525519807,51297,7.00183E+11,1654,8247849
7530,06/02/2015,14,581185,2861964573,34232,9.66331E+11,3280,17808597
7531,24/09/2019,13,115383,3350983119,36022,2.01688E+11,4822,95535215
7532,17/12/2015,5,286760,1883433017,98433,52223217776,2976,53514557
7533,28/12/2017,9,706394,580735845,31133,7.59543E+11,5349,66026913
7534,20/02/2016,6,784936,620607118,66684,7.62562E+11,2907,81619619
7535,01/09/2017,4,366496,2182275425,94828,7.63236E+11,818,20110199
7536,04/08/2017,14,950073,1175779446,51101,1.1232E+11,5261,35118681
7537,31/03/2017,11,150417,1793120021,87734,6.39803E+11,2593,76542935
7538,29/07/2019,11,922307,4216964499,55248,6.68542E+11,2193,52291104
7539,13/12/2015,4,175251,4661269726,48141,6.40653E+11,998,56933409
7540,21/04/2018,4,668735,1412647948,81104,4.83784E+11,2685,17636262
7541,28/11/2019,5,304623,509591017,43404,1.4279E+11,1657,19751962
7542,29/05/2020,6,199614,3745842901,36086,2.32752E+11,492,21951449
7543,23/05/2017,12,44230,337077844,16853,7.88928E+11,663,31383060
7544,13/04/2018,2,866665,4073850205,26244,3.60942E+11,5775,87840851
7545,22/04/2015,12,273813,2373947331,62575,9.38171E+11,3181,76457726
7546,04/01/2016,5,124290,436906082,96315,4.90641E+11,1278,75562994
7547,26/05/2019,7,110218,3666091719,81798,8.07442E+11,4689,84393329
7548,26/04/2017,10,487376,3610150387,97042,7.24186E+11,458,81499597
7549,10/12/2019,1,393641,3090680392,18365,2.44341E+11,3245,55929452
7550,31/12/2016,1,662422,4190449780,97811,2.17084E+11,5346,18671347
7551,28/02/2017,2,614302,4319063350,22147,2.85902E+11,1571,13916378
7552,23/09/2017,12,410459,4651028119,69665,4.50775E+11,159,84351900
7553,06/07/2016,7,509568,972684114,22972,55588197610,1509,35871096
7554,21/02/2018,5,151350,2754037268,79014,8.92809E+11,3617,60952050
7555,19/06/2015,5,77004,4585953334,96297,7893399369,2803,95336153
7556,18/04/2015,1,127899,1838417865,90971,8.2339E+11,4699,85720073
7557,23/12/2015,10,511964,3822354977,13759,1.19962E+11,4486,26290645
7558,11/04/2018,12,32206,1751544738,46176,8.21714E+11,5441,6728114
7559,18/07/2018,5,864117,1199382656,42018,4.1129E+11,4178,34610607
7560,20/04/2015,3,540792,2091592829,44803,2.45084E+11,4400,21432516
7561,14/02/2020,9,7938,1718190929,82034,2.0889E+11,541,31143127
7562,15/12/2016,1,664469,2827575035,35921,2.4482E+11,1777,52462641
7563,17/09/2020,2,447722,2340317980,85822,7.91831E+11,720,8573590
7564,20/04/2015,10,771100,727900574,12470,3.06793E+11,1555,88342638
7565,19/09/2018,9,399895,2740777840,20148,7.42292E+11,2248,8678770
7566,15/11/2015,11,516066,3431379685,71539,9.65739E+11,1475,61097062
7567,11/12/2015,1,452521,665033298,77484,6.10703E+11,5184,88283759
7568,06/06/2016,3,228971,3898695665,61708,5.31842E+11,5276,17466852
7569,22/03/2020,12,989201,2963583508,41829,7.16854E+11,407,68730578
7570,04/09/2019,9,861859,3686777295,74778,3.65942E+11,1646,39178626
7571,13/10/2019,6,20555,4393531787,70133,7.3214E+11,5725,1684883
7572,01/08/2017,4,29974,3795809520,97531,3.74643E+11,3662,28211981
7573,06/03/2019,1,903219,4608985373,36148,5.8251E+11,4837,94550604
7574,28/10/2019,11,786162,2053128335,72051,42040940903,4928,73222862
7575,29/10/2017,5,190909,2118514170,38034,5.87816E+11,5565,90025597
7576,15/05/2018,5,309393,2036693003,93980,3.91135E+11,3358,45942212
7577,28/11/2020,8,859437,4773357741,47105,8.32219E+11,531,46995092
7578,23/04/2019,3,256789,3934586104,82078,8.02323E+11,4733,69808595
7579,05/01/2018,7,120388,2210843789,89867,1.44801E+11,3580,93691145
7580,10/12/2017,2,713435,4625967436,55927,3.51265E+11,2294,1090326
7581,24/12/2016,1,505958,4704285680,85006,10060127946,1888,62704695
7582,27/05/2020,11,934773,1355459625,49204,8.69044E+11,5284,51534035
7583,17/08/2018,2,97407,3883281010,23660,7.95742E+11,3180,16400094
7584,27/10/2016,3,262049,422627107,45964,5.34008E+11,3845,90411244
7585,04/05/2019,6,732735,232569793,33718,2.00316E+11,4921,46581697
7586,08/09/2015,14,221739,2010441315,44921,9.36499E+11,5838,88347965
7587,09/06/2020,12,382098,3034827077,81571,50794795280,4682,97105042
7588,09/06/2016,14,89238,4435753224,87547,9.23971E+11,78,2484627
7589,17/11/2016,9,513563,2370002111,84458,7.32519E+11,822,1359350
7590,30/07/2017,6,873732,3999400869,73392,8.9085E+11,4103,87157116
7591,17/04/2017,4,982381,2521266029,80148,4.7586E+11,2700,67445694
7592,10/06/2018,4,565367,3909349096,49882,57369427689,4147,90392939
7593,02/02/2019,6,755470,4327594719,49460,1274080422,4372,48674189
7594,13/09/2019,3,786949,2406079443,68781,4.82523E+11,2636,9714979
7595,26/04/2018,12,394010,2482234571,43781,8.24245E+11,4477,51040833
7596,13/10/2016,11,552143,162264883,18768,3.86411E+11,3424,35415640
7597,25/11/2015,6,61072,904383258,93953,3.91072E+11,1671,70572716
7598,12/08/2017,10,700573,4786624907,93867,9.23188E+11,2650,92513337
7599,21/09/2019,8,712913,2039798919,27433,2.59054E+11,48,30355824
7600,19/11/2016,3,859154,4873552095,95215,26987008408,2045,30833701
7601,25/07/2018,6,452478,2927921296,57001,2.71671E+11,484,99505933
7602,11/01/2019,7,267969,332602668,70843,5.31652E+11,1144,60260656
7603,01/03/2016,12,957960,2891692721,48494,3.81317E+11,3748,27509370
7604,30/01/2018,1,419058,1111696382,86482,4.79865E+11,4698,19562949
7605,24/04/2020,4,742981,3775449440,15493,289044133,5779,55945018
7606,21/05/2019,10,472620,4177700486,22869,9.49484E+11,1447,93111401
7607,21/08/2017,13,103519,1629187565,60081,9.00236E+11,2118,58234037
7608,14/03/2016,14,214569,1858083542,92298,5.48598E+11,951,13662496
7609,17/01/2020,14,844191,215092998,81381,7.67153E+11,3083,12807373
7610,10/12/2016,12,294737,1487837721,86008,2.85923E+11,4370,52956167
7611,19/07/2020,14,776871,3415845173,62401,8.18715E+11,4343,45919373
7612,02/10/2015,11,382457,3310461881,34368,4.11462E+11,353,72640825
7613,18/02/2017,11,556122,818049782,29371,2.33851E+11,2342,6816725
7614,02/05/2017,11,354314,4167636449,33272,8.68732E+11,1559,75329097
7615,09/02/2019,5,429263,1176773244,38477,9.92479E+11,2991,4731775
7616,08/11/2015,14,494112,1222674458,93378,3.69093E+11,3146,92238773
7617,16/12/2017,7,789265,2003693763,48967,3.77539E+11,3779,36918740
7618,23/04/2020,13,946085,1608911516,70866,4.99583E+11,2749,39605601
7619,12/02/2016,10,708303,671412872,14275,4.55419E+11,1944,76039735
7620,11/01/2015,2,97424,3655167369,93131,8.08001E+11,5727,26897259
7621,10/02/2016,2,275554,3959194443,97858,4.14677E+11,896,17399645
7622,25/12/2017,8,641785,858960766,12531,8.29016E+11,2891,63237628
7623,20/11/2020,9,294368,1378399931,94970,6.75604E+11,269,49600053
7624,16/05/2015,13,41621,196535385,93799,8.92809E+11,3617,60952050
7625,10/06/2020,1,241916,2981874063,36439,5.47589E+11,4156,98904601
7626,30/05/2018,8,391727,1460294648,61345,8.59639E+11,653,46921972
7627,17/06/2016,9,192615,4124070045,55315,1.67386E+11,5619,24019055
7628,10/04/2019,6,139508,4052590086,15644,6.35384E+11,4101,76123333
7629,18/08/2015,5,175952,2701826268,38454,1.32219E+11,2225,94074208
7630,30/11/2016,2,869081,3931082193,53700,8.43062E+11,600,56525124
7631,18/08/2015,9,877335,3449227685,90305,5.07352E+11,3840,99702372
7632,10/01/2020,8,250701,4792867178,99920,5.31842E+11,5276,17466852
7633,09/04/2019,11,564357,4595164045,20340,3.43573E+11,4616,15926966
7634,04/02/2019,3,927130,4436455128,35894,52392406561,1037,88302266
7635,01/03/2018,8,704902,302449655,50624,8.34802E+11,1420,2916441
7636,20/02/2015,8,953575,3767997304,61559,8.21714E+11,5441,6728114
7637,29/08/2016,7,305407,4814899173,71513,6.93059E+11,4206,39219524
7638,17/01/2016,3,133021,656772198,91741,5.84665E+11,1318,90827435
7639,24/06/2017,12,399162,4486479938,51197,8.74671E+11,960,80017458
7640,14/03/2020,2,77053,4879977428,74545,4.68389E+11,3708,85592258
7641,20/08/2020,1,369094,1453898082,80014,4.2075E+11,3747,47247183
7642,02/04/2020,7,243422,216987040,80730,6.99522E+11,4247,83277935
7643,03/06/2018,8,58130,106328712,41206,5.31652E+11,1144,60260656
7644,16/10/2019,11,65302,2420014169,94155,4.81265E+11,3867,97792353
7645,17/03/2017,7,584065,3170591191,73777,8.37553E+11,5899,99193025
7646,10/10/2015,13,295486,4651657434,56128,8.14932E+11,966,99755092
7647,03/02/2017,6,946661,2567209233,79324,4.49189E+11,2821,96688165
7648,14/10/2019,7,213209,3125971645,53916,2.09689E+11,2339,44941212
7649,19/04/2016,11,517875,396055728,49324,9.47004E+11,2980,40106108
7650,01/06/2020,11,920395,4522777555,76060,5.01654E+11,1010,63164991
7651,02/02/2019,11,160056,2269940048,82021,1.62096E+11,1126,78435836
7652,20/01/2016,8,115772,4085130203,80934,6.3476E+11,554,93621057
7653,28/08/2019,11,714283,255667128,97530,4.51216E+11,409,73904723
7654,31/01/2015,6,94172,2618066215,49805,55353440736,2965,2778224
7655,24/03/2019,2,783542,2148252499,71949,58109060845,3554,17123858
7656,26/06/2016,7,698022,3378556569,49675,1.58654E+11,1570,91617380
7657,31/03/2019,3,760646,543508946,49193,4.31183E+11,621,6985708
7658,18/11/2015,7,860080,4192016969,44891,1.89264E+11,5178,67095925
7659,03/06/2017,6,92412,3900118897,39603,2.46889E+11,1083,31197067
7660,22/04/2016,14,370468,4400608795,65256,2.93996E+11,3051,42181815
7661,27/12/2018,13,914685,508140206,16945,2.39272E+11,4716,8616641
7662,23/01/2017,13,293903,227807752,22356,5.71037E+11,1676,28328022
7663,25/03/2017,4,195725,2556612045,13358,2629683096,2707,51280401
7664,11/08/2017,9,213155,3406409916,30686,4.07994E+11,4660,81871673
7665,18/11/2015,2,426752,343327970,70965,4.94481E+11,2623,81448748
7666,04/06/2019,10,815719,606756574,64260,7.28522E+11,5387,28921682
7667,18/08/2016,12,506550,4665922966,89448,8.32581E+11,1428,57711539
7668,23/04/2017,2,117981,2515636442,88389,3.97667E+11,4462,48119649
7669,15/12/2019,5,18477,3347030580,38614,1.7182E+11,72,44763116
7670,25/03/2020,6,326968,1129912382,28186,3.19322E+11,5734,12722975
7671,18/02/2018,1,487750,4948851967,78883,5.13136E+11,1790,37122172
7672,06/06/2015,12,63366,4786538576,88751,6.14741E+11,3239,18301876
7673,13/11/2020,1,901982,2167044410,46789,6.38526E+11,4649,49012666
7674,08/07/2019,5,540968,4777424550,68124,9.55457E+11,69,66397880
7675,10/08/2016,8,136785,135495293,23803,7.5893E+11,4944,61679367
7676,12/09/2016,10,676198,4018788306,23956,6.17874E+11,2734,76584456
7677,24/12/2019,12,548194,3235110588,61112,1.58417E+11,1124,99435843
7678,22/01/2018,2,410724,1699105043,73713,1.96717E+11,4966,98555818
7679,10/05/2020,2,212281,1281565070,53506,9.27637E+11,1885,47671218
7680,14/12/2015,6,88941,3597126431,42845,2.92181E+11,1025,72828172
7681,01/06/2016,1,817746,4139243781,23939,5.00127E+11,5827,35811556
7682,26/08/2019,8,80051,3548667158,39752,2.19177E+11,494,33633332
7683,13/02/2017,14,707646,3416805958,81091,2.04937E+11,4455,12435763
7684,16/02/2015,13,462294,1756472781,42510,1.44801E+11,3580,93691145
7685,10/08/2020,5,162964,445126387,93728,9.98954E+11,1451,72364616
7686,26/11/2016,8,692468,1579462670,81168,3.61946E+11,3981,26189481
7687,08/06/2018,9,719094,4383687492,71110,6.58997E+11,1085,79141510
7688,04/08/2017,7,433850,2049298132,62158,5.41552E+11,3408,93159296
7689,22/12/2015,2,721237,1283037058,20909,9.84401E+11,1064,3963178
7690,21/07/2020,8,215446,1316555111,73693,6.45423E+11,1087,28835073
7691,17/08/2020,10,602694,1658415328,72545,8.6883E+11,2315,11666922
7692,27/03/2017,14,969264,1772953938,15744,6.44824E+11,5678,4905959
7693,19/07/2015,8,659431,1062622255,54452,4.62166E+11,4648,99031445
7694,04/05/2019,8,750015,4295057456,22364,3.74581E+11,2744,76435996
7695,13/08/2018,4,136413,924375634,47634,8.00375E+11,1238,84852972
7696,17/01/2019,7,31621,1476389682,97778,2.33852E+11,656,97785067
7697,03/02/2017,8,22770,3633074883,12224,4.15234E+11,4937,78576842
7698,17/07/2019,3,738482,2805677810,62755,8.52018E+11,4424,24575730
7699,25/01/2020,4,302596,2806953221,22486,9.72379E+11,1783,84028695
7700,02/07/2016,8,222303,1194105757,99133,6.815E+11,3888,8771304
7701,03/02/2016,6,591830,3422054352,50290,6.08235E+11,1287,65113407
7702,19/01/2020,1,911461,408075862,60542,1.76169E+11,1168,86976579
7703,17/06/2019,12,257725,3329848031,81848,7.16292E+11,5870,46941569
7704,15/07/2017,10,34649,4851785096,47935,9.36606E+11,4725,54407662
7705,08/11/2017,2,717022,2473935965,29498,8.16313E+11,4654,26918546
7706,05/05/2019,13,415561,2556730189,38352,8.33525E+11,4638,53323084
7707,09/02/2020,10,189595,1542055080,57139,1.00022E+11,636,97012657
7708,20/07/2020,2,844644,1294341516,48088,6.8129E+11,468,60916504
7709,03/04/2017,3,873564,2372718936,42319,8.9085E+11,4103,87157116
7710,06/07/2016,6,887827,1055953858,62817,8.64829E+11,378,88500571
7711,06/03/2018,6,761677,2740185858,58832,6.23716E+11,2485,30442978
7712,26/09/2020,9,196299,4007368863,93129,8.60623E+11,4668,34834984
7713,08/01/2019,14,43820,1665730593,20337,2.06428E+11,1268,94630089
